Fecha,Periodo,Monto
27/02/2015,3818,14.9553
02/03/2015,3819,14.9862
03/03/2015,3820,14.9544
04/03/2015,3821,15.0756
05/03/2015,3822,15.1686
06/03/2015,3823,15.4445
09/03/2015,3824,15.4544
10/03/2015,3825,15.5837
11/03/2015,3826,15.4455
12/03/2015,3827,15.4003
13/03/2015,3828,15.4892
17/03/2015,3829,15.4271
18/03/2015,3830,15.4192
19/03/2015,3831,15.296
20/03/2015,3832,15.0317
23/03/2015,3833,14.9644
24/03/2015,3834,14.9347
25/03/2015,3835,14.9524
26/03/2015,3836,15.1056
27/03/2015,3837,15.1542
30/03/2015,3838,15.2427
31/03/2015,3839,15.2647
01/04/2015,3840,15.1206
06/04/2015,3841,14.8003
07/04/2015,3842,14.9039
08/04/2015,3843,14.9072
09/04/2015,3844,15.0554
10/04/2015,3845,15.1706
13/04/2015,3846,15.2947
14/04/2015,3847,15.2339
15/04/2015,3848,15.3891
16/04/2015,3849,15.2455
17/04/2015,3850,15.3128
20/04/2015,3851,15.3973
21/04/2015,3852,15.3837
22/04/2015,3853,15.4518
23/04/2015,3854,15.3539
24/04/2015,3855,15.3834
27/04/2015,3856,15.3213
28/04/2015,3857,15.2225
29/04/2015,3858,15.2043
30/04/2015,3859,15.3714
04/05/2015,3860,15.494
05/05/2015,3861,15.3225
06/05/2015,3862,15.2825
07/05/2015,3863,15.3397
08/05/2015,3864,15.1424
11/05/2015,3865,15.2624
12/05/2015,3866,15.3211
13/05/2015,3867,15.2213
14/05/2015,3868,15.1235
15/05/2015,3869,15.0225
18/05/2015,3870,15.12
19/05/2015,3871,15.2008
20/05/2015,3872,15.212
21/05/2015,3873,15.2326
22/05/2015,3874,15.2918
25/05/2015,3875,15.2635
26/05/2015,3876,15.3235
27/05/2015,3877,15.3581
28/05/2015,3878,15.3737
29/05/2015,3879,15.3815
01/06/2015,3880,15.4845
02/06/2015,3881,15.4128
03/06/2015,3882,15.4833
04/06/2015,3883,15.5347
05/06/2015,3884,15.6958
08/06/2015,3885,15.6715
09/06/2015,3886,15.5645
10/06/2015,3887,15.4779
11/06/2015,3888,15.4409
12/06/2015,3889,15.4129
15/06/2015,3890,15.4327
16/06/2015,3891,15.4192
17/06/2015,3892,15.4199
18/06/2015,3893,15.2828
19/06/2015,3894,15.3274
22/06/2015,3895,15.3072
23/06/2015,3896,15.4088
24/06/2015,3897,15.4555
25/06/2015,3898,15.4816
26/06/2015,3899,15.5676
29/06/2015,3900,15.6599
30/06/2015,3901,15.6854
01/07/2015,3902,15.7829
02/07/2015,3903,15.6821
03/07/2015,3904,15.6918
06/07/2015,3905,15.753
07/07/2015,3906,15.8281
08/07/2015,3907,15.8174
09/07/2015,3908,15.7856
10/07/2015,3909,15.7329
13/07/2015,3910,15.7404
14/07/2015,3911,15.6728
15/07/2015,3912,15.747
16/07/2015,3913,15.8014
17/07/2015,3914,15.9121
20/07/2015,3915,15.9856
21/07/2015,3916,15.9728
22/07/2015,3917,16.095
23/07/2015,3918,16.0988
24/07/2015,3919,16.2364
27/07/2015,3920,16.2681
28/07/2015,3921,16.2638
29/07/2015,3922,16.214
30/07/2015,3923,16.4512
31/07/2015,3924,16.0772
03/08/2015,3925,16.1129
04/08/2015,3926,16.1736
05/08/2015,3927,16.3762
06/08/2015,3928,16.3533
07/08/2015,3929,16.1645
10/08/2015,3930,16.1652
11/08/2015,3931,16.3241
12/08/2015,3932,16.2976
13/08/2015,3933,16.3541
14/08/2015,3934,16.3658
17/08/2015,3935,16.3993
18/08/2015,3936,16.4317
19/08/2015,3937,16.4908
20/08/2015,3938,16.7182
21/08/2015,3939,16.9171
24/08/2015,3940,17.0975
25/08/2015,3941,16.9859
26/08/2015,3942,17.1065
27/08/2015,3943,16.8863
28/08/2015,3944,16.7684
31/08/2015,3945,16.7829
01/09/2015,3946,16.8692
02/09/2015,3947,16.9444
03/09/2015,3948,16.7918
04/09/2015,3949,16.8454
07/09/2015,3950,16.988
08/09/2015,3951,16.7979
09/09/2015,3952,16.7773
10/09/2015,3953,16.8103
11/09/2015,3954,16.8261
14/09/2015,3955,16.8168
15/09/2015,3956,16.7716
17/09/2015,3957,16.568
18/09/2015,3958,16.539
21/09/2015,3959,16.6865
22/09/2015,3960,16.8713
23/09/2015,3961,17.0453
24/09/2015,3962,17.1149
25/09/2015,3963,16.9595
28/09/2015,3964,17.0073
29/09/2015,3965,17.0771
30/09/2015,3966,16.9053
01/10/2015,3967,16.8566
02/10/2015,3968,16.8162
05/10/2015,3969,16.6941
06/10/2015,3970,16.6878
07/10/2015,3971,16.5762
08/10/2015,3972,16.5464
09/10/2015,3973,16.418
12/10/2015,3974,16.4219
13/10/2015,3975,16.5848
14/10/2015,3976,16.5804
15/10/2015,3977,16.425
16/10/2015,3978,16.3959
19/10/2015,3979,16.4899
20/10/2015,3980,16.5618
21/10/2015,3981,16.66
22/10/2015,3982,16.5284
23/10/2015,3983,16.5138
26/10/2015,3984,16.4998
27/10/2015,3985,16.5545
28/10/2015,3986,16.4503
29/10/2015,3987,16.6219
30/10/2015,3988,16.5244
03/11/2015,3989,16.4196
04/11/2015,3990,16.5147
05/11/2015,3991,16.5959
06/11/2015,3992,16.8382
09/11/2015,3993,16.87
10/11/2015,3994,16.7658
11/11/2015,3995,16.7173
12/11/2015,3996,16.7406
13/11/2015,3997,16.7395
17/11/2015,3998,16.757
18/11/2015,3999,16.7636
19/11/2015,4000,16.5748
20/11/2015,4001,16.512
23/11/2015,4002,16.5306
24/11/2015,4003,16.4705
25/11/2015,4004,16.5548
26/11/2015,4005,16.5492
27/11/2015,4006,16.5784
30/11/2015,4007,16.5856
01/12/2015,4008,16.5104
02/12/2015,4009,16.5933
03/12/2015,4010,16.7095
04/12/2015,4011,16.6757
07/12/2015,4012,16.9044
08/12/2015,4013,17.0164
09/12/2015,4014,17.016
10/12/2015,4015,17.075
11/12/2015,4016,17.3592
14/12/2015,4017,17.3776
15/12/2015,4018,17.1529
16/12/2015,4019,17.136
17/12/2015,4020,17.1
18/12/2015,4021,17.0139
21/12/2015,4022,17.1034
22/12/2015,4023,17.1847
23/12/2015,4024,17.1953
24/12/2015,4025,17.276
28/12/2015,4026,17.271
29/12/2015,4027,17.2065
30/12/2015,4028,17.3398
31/12/2015,4029,17.2487
04/01/2016,4030,17.3529
05/01/2016,4031,17.3456
06/01/2016,4032,17.4411
07/01/2016,4033,17.6568
08/01/2016,4034,17.9283
11/01/2016,4035,17.9304
12/01/2016,4036,17.9119
13/01/2016,4037,17.85
14/01/2016,4038,17.9121
15/01/2016,4039,18.2108
18/01/2016,4040,18.2327
19/01/2016,4041,18.1947
20/01/2016,4042,18.608
21/01/2016,4043,18.5084
22/01/2016,4044,18.428
25/01/2016,4045,18.5352
26/01/2016,4046,18.4715
27/01/2016,4047,18.453
28/01/2016,4048,18.2906
29/01/2016,4049,18.1935
02/02/2016,4050,18.4902
03/02/2016,4051,18.4537
04/02/2016,4052,18.1891
05/02/2016,4053,18.3748
08/02/2016,4054,18.6959
09/02/2016,4055,18.7818
10/02/2016,4056,18.8089
11/02/2016,4057,19.1754
12/02/2016,4058,19.0392
15/02/2016,4059,18.8471
16/02/2016,4060,18.8148
17/02/2016,4061,18.3895
18/02/2016,4062,18.1439
19/02/2016,4063,18.2762
22/02/2016,4064,18.0568
23/02/2016,4065,18.1948
24/02/2016,4066,18.2893
25/02/2016,4067,18.168
26/02/2016,4068,18.1706
29/02/2016,4069,18.102
01/03/2016,4070,17.9432
02/03/2016,4071,17.8561
03/03/2016,4072,17.8971
04/03/2016,4073,17.7723
07/03/2016,4074,17.7526
08/03/2016,4075,17.9044
09/03/2016,4076,17.7523
10/03/2016,4077,17.8601
11/03/2016,4078,17.7002
14/03/2016,4079,17.7691
15/03/2016,4080,17.926
16/03/2016,4081,17.9308
17/03/2016,4082,17.4034
18/03/2016,4083,17.2995
22/03/2016,4084,17.3361
23/03/2016,4085,17.5273
28/03/2016,4086,17.461
29/03/2016,4087,17.4015
30/03/2016,4088,17.2509
31/03/2016,4089,17.237
01/04/2016,4090,17.3338
04/04/2016,4091,17.4484
05/04/2016,4092,17.7252
06/04/2016,4093,17.7286
07/04/2016,4094,17.893
08/04/2016,4095,17.7391
11/04/2016,4096,17.6452
12/04/2016,4097,17.5719
13/04/2016,4098,17.49
14/04/2016,4099,17.388
15/04/2016,4100,17.5669
18/04/2016,4101,17.4598
19/04/2016,4102,17.2825
20/04/2016,4103,17.3078
21/04/2016,4104,17.4202
22/04/2016,4105,17.4359
25/04/2016,4106,17.5866
26/04/2016,4107,17.4298
27/04/2016,4108,17.3993
28/04/2016,4109,17.2125
29/04/2016,4110,17.1767
02/05/2016,4111,17.2279
03/05/2016,4112,17.5234
04/05/2016,4113,17.7358
05/05/2016,4114,17.7866
06/05/2016,4115,17.9204
09/05/2016,4116,18.1033
10/05/2016,4117,18.0205
11/05/2016,4118,17.9549
12/05/2016,4119,17.9915
13/05/2016,4120,18.1562
16/05/2016,4121,18.1795
17/05/2016,4122,18.3217
18/05/2016,4123,18.3761
19/05/2016,4124,18.5465
20/05/2016,4125,18.3826
23/05/2016,4126,18.4444
24/05/2016,4127,18.4694
25/05/2016,4128,18.452
26/05/2016,4129,18.4572
27/05/2016,4130,18.4527
30/05/2016,4131,18.4777
31/05/2016,4132,18.4118
01/06/2016,4133,18.5299
02/06/2016,4134,18.6097
03/06/2016,4135,18.6283
06/06/2016,4136,18.5889
07/06/2016,4137,18.5067
08/06/2016,4138,18.1491
09/06/2016,4139,18.2742
10/06/2016,4140,18.5046
13/06/2016,4141,18.7915
14/06/2016,4142,18.9814
15/06/2016,4143,18.8672
16/06/2016,4144,18.9968
17/06/2016,4145,18.8527
20/06/2016,4146,18.6559
21/06/2016,4147,18.6444
22/06/2016,4148,18.5325
23/06/2016,4149,18.3207
24/06/2016,4150,18.8716
27/06/2016,4151,19.1283
28/06/2016,4152,18.9113
29/06/2016,4153,18.555
30/06/2016,4154,18.4646
01/07/2016,4155,18.309
04/07/2016,4156,18.3858
05/07/2016,4157,18.7536
06/07/2016,4158,18.8161
07/07/2016,4159,18.8607
08/07/2016,4160,18.5991
11/07/2016,4161,18.4597
12/07/2016,4162,18.3006
13/07/2016,4163,18.3937
14/07/2016,4164,18.3061
15/07/2016,4165,18.492
18/07/2016,4166,18.4879
19/07/2016,4167,18.5719
20/07/2016,4168,18.5729
21/07/2016,4169,18.6022
22/07/2016,4170,18.6089
25/07/2016,4171,18.7569
26/07/2016,4172,18.8114
27/07/2016,4173,18.8602
28/07/2016,4174,18.8979
29/07/2016,4175,18.7837
01/08/2016,4176,18.8504
02/08/2016,4177,18.8966
03/08/2016,4178,18.9117
04/08/2016,4179,18.8612
05/08/2016,4180,18.8691
08/08/2016,4181,18.5716
09/08/2016,4182,18.3842
10/08/2016,4183,18.3479
11/08/2016,4184,18.2678
12/08/2016,4185,18.2455
15/08/2016,4186,18.0363
16/08/2016,4187,17.9869
17/08/2016,4188,18.2598
18/08/2016,4189,18.0832
19/08/2016,4190,18.2674
22/08/2016,4191,18.3023
23/08/2016,4192,18.3202
24/08/2016,4193,18.4971
25/08/2016,4194,18.446
26/08/2016,4195,18.283
29/08/2016,4196,18.5773
30/08/2016,4197,18.7953
31/08/2016,4198,18.8611
01/09/2016,4199,18.8523
02/09/2016,4200,18.6589
05/09/2016,4201,18.5581
06/09/2016,4202,18.3524
07/09/2016,4203,18.3689
08/09/2016,4204,18.5427
09/09/2016,4205,18.8451
12/09/2016,4206,19.0646
13/09/2016,4207,19.152
14/09/2016,4208,19.2275
15/09/2016,4209,19.2514
19/09/2016,4210,19.6097
20/09/2016,4211,19.777
21/09/2016,4212,19.8394
22/09/2016,4213,19.5965
23/09/2016,4214,19.7211
26/09/2016,4215,19.8322
27/09/2016,4216,19.5044
28/09/2016,4217,19.5002
29/09/2016,4218,19.4086
30/09/2016,4219,19.3776
03/10/2016,4220,19.3211
04/10/2016,4221,19.2138
05/10/2016,4222,19.2554
06/10/2016,4223,19.2433
07/10/2016,4224,19.2994
10/10/2016,4225,18.8786
11/10/2016,4226,18.9531
12/10/2016,4227,18.9622
13/10/2016,4228,19.0399
14/10/2016,4229,19.0046
17/10/2016,4230,18.8723
18/10/2016,4231,18.6726
19/10/2016,4232,18.5894
20/10/2016,4233,18.5945
21/10/2016,4234,18.6481
24/10/2016,4235,18.5658
25/10/2016,4236,18.5147
26/10/2016,4237,18.6485
27/10/2016,4238,18.8443
28/10/2016,4239,18.7304
31/10/2016,4240,18.8887
01/11/2016,4241,19.1306
03/11/2016,4242,19.2014
04/11/2016,4243,19.0792
07/11/2016,4244,18.6192
08/11/2016,4245,18.5089
09/11/2016,4246,19.925
10/11/2016,4247,20.4812
11/11/2016,4248,21.0511
14/11/2016,4249,20.8729
15/11/2016,4250,20.349
16/11/2016,4251,20.2884
17/11/2016,4252,20.1898
18/11/2016,4253,20.4193
22/11/2016,4254,20.5205
23/11/2016,4255,20.6901
24/11/2016,4256,20.7051
25/11/2016,4257,20.6475
28/11/2016,4258,20.5521
29/11/2016,4259,20.6225
30/11/2016,4260,20.5155
01/12/2016,4261,20.7488
02/12/2016,4262,20.6149
05/12/2016,4263,20.5927
06/12/2016,4264,20.3863
07/12/2016,4265,20.2967
08/12/2016,4266,20.4162
09/12/2016,4267,20.3305
13/12/2016,4268,20.2567
14/12/2016,4269,20.2226
15/12/2016,4270,20.5973
16/12/2016,4271,20.428
19/12/2016,4272,20.4098
20/12/2016,4273,20.43
21/12/2016,4274,20.4921
22/12/2016,4275,20.7179
23/12/2016,4276,20.6271
26/12/2016,4277,20.6445
27/12/2016,4278,20.7052
28/12/2016,4279,20.7314
29/12/2016,4280,20.664
30/12/2016,4281,20.6194
02/01/2017,4282,20.7323
03/01/2017,4283,20.852
04/01/2017,4284,21.3799
05/01/2017,4285,21.3661
06/01/2017,4286,21.3144
09/01/2017,4287,21.3219
10/01/2017,4288,21.6168
11/01/2017,4289,21.9076
12/01/2017,4290,21.7204
13/01/2017,4291,21.633
16/01/2017,4292,21.6643
17/01/2017,4293,21.5738
18/01/2017,4294,21.8514
19/01/2017,4295,21.9044
20/01/2017,4296,21.7002
23/01/2017,4297,21.4512
24/01/2017,4298,21.3692
25/01/2017,4299,21.3439
26/01/2017,4300,21.2024
27/01/2017,4301,21.0212
30/01/2017,4302,20.7588
31/01/2017,4303,20.7908
01/02/2017,4304,20.7752
02/02/2017,4305,20.5757
03/02/2017,4306,20.3439
07/02/2017,4307,20.637
08/02/2017,4308,20.4994
09/02/2017,4309,20.4163
10/02/2017,4310,20.3535
13/02/2017,4311,20.328
14/02/2017,4312,20.3507
15/02/2017,4313,20.3254
16/02/2017,4314,20.3325
17/02/2017,4315,20.4526
20/02/2017,4316,20.4059
21/02/2017,4317,20.4489
22/02/2017,4318,19.9127
23/02/2017,4319,19.7011
24/02/2017,4320,19.8335
27/02/2017,4321,19.8322
28/02/2017,4322,19.9957
01/03/2017,4323,19.9007
02/03/2017,4324,19.9373
03/03/2017,4325,19.6147
06/03/2017,4326,19.5538
07/03/2017,4327,19.521
08/03/2017,4328,19.6007
09/03/2017,4329,19.7974
10/03/2017,4330,19.6279
13/03/2017,4331,19.5803
14/03/2017,4332,19.6543
15/03/2017,4333,19.4493
16/03/2017,4334,19.173
17/03/2017,4335,19.117
21/03/2017,4336,19.107
22/03/2017,4337,19.0837
23/03/2017,4338,18.9877
24/03/2017,4339,18.8528
27/03/2017,4340,18.8661
28/03/2017,4341,18.8853
29/03/2017,4342,18.8092
30/03/2017,4343,18.7079
31/03/2017,4344,18.7955
03/04/2017,4345,18.732
04/04/2017,4346,18.8334
05/04/2017,4347,18.7192
06/04/2017,4348,18.7696
07/04/2017,4349,18.656
10/04/2017,4350,18.6923
11/04/2017,4351,18.7646
12/04/2017,4352,18.7528
17/04/2017,4353,18.5582
18/04/2017,4354,18.4863
19/04/2017,4355,18.8374
20/04/2017,4356,18.8187
21/04/2017,4357,18.8413
24/04/2017,4358,18.6521
25/04/2017,4359,18.9225
26/04/2017,4360,19.1119
27/04/2017,4361,19.067
28/04/2017,4362,18.9594
02/05/2017,4363,18.7731
03/05/2017,4364,18.8031
04/05/2017,4365,19.0019
05/05/2017,4366,19.0137
08/05/2017,4367,19.1164
09/05/2017,4368,19.1364
10/05/2017,4369,18.9587
11/05/2017,4370,18.9039
12/05/2017,4371,18.7594
15/05/2017,4372,18.67
16/05/2017,4373,18.6183
17/05/2017,4374,18.6761
18/05/2017,4375,18.8898
19/05/2017,4376,18.6859
22/05/2017,4377,18.6633
23/05/2017,4378,18.615
24/05/2017,4379,18.5689
25/05/2017,4380,18.4185
26/05/2017,4381,18.4849
29/05/2017,4382,18.5121
30/05/2017,4383,18.6643
31/05/2017,4384,18.6909
01/06/2017,4385,18.5941
02/06/2017,4386,18.6204
05/06/2017,4387,18.3819
06/06/2017,4388,18.2762
07/06/2017,4389,18.2278
08/06/2017,4390,18.1946
09/06/2017,4391,18.1939
12/06/2017,4392,18.1802
13/06/2017,4393,18.0725
14/06/2017,4394,17.9343
15/06/2017,4395,18.1154
16/06/2017,4396,17.9321
19/06/2017,4397,17.9519
20/06/2017,4398,18.1167
21/06/2017,4399,18.157
22/06/2017,4400,18.127
23/06/2017,4401,17.99
26/06/2017,4402,17.8775
27/06/2017,4403,17.9862
28/06/2017,4404,17.8973
29/06/2017,4405,18.0279
30/06/2017,4406,18.0626
03/07/2017,4407,18.2064
04/07/2017,4408,18.2036
05/07/2017,4409,18.3556
06/07/2017,4410,18.3227
07/07/2017,4411,18.1394
10/07/2017,4412,17.9751
11/07/2017,4413,17.9482
12/07/2017,4414,17.7708
13/07/2017,4415,17.7422
14/07/2017,4416,17.5613
17/07/2017,4417,17.5836
18/07/2017,4418,17.5134
19/07/2017,4419,17.4937
20/07/2017,4420,17.526
21/07/2017,4421,17.5618
24/07/2017,4422,17.6893
25/07/2017,4423,17.7492
26/07/2017,4424,17.7561
27/07/2017,4425,17.6886
28/07/2017,4426,17.7435
31/07/2017,4427,17.8646
01/08/2017,4428,17.8108
02/08/2017,4429,17.8696
03/08/2017,4430,17.8733
04/08/2017,4431,17.8798
07/08/2017,4432,17.9641
08/08/2017,4433,17.916
09/08/2017,4434,17.9671
10/08/2017,4435,17.9073
11/08/2017,4436,17.847
14/08/2017,4437,17.7755
15/08/2017,4438,17.8483
16/08/2017,4439,17.716
17/08/2017,4440,17.7324
18/08/2017,4441,17.8584
21/08/2017,4442,17.6501
22/08/2017,4443,17.6458
23/08/2017,4444,17.7113
24/08/2017,4445,17.6977
25/08/2017,4446,17.6205
28/08/2017,4447,17.8049
29/08/2017,4448,17.876
30/08/2017,4449,17.7753
31/08/2017,4450,17.8145
01/09/2017,4451,17.7861
04/09/2017,4452,17.8683
05/09/2017,4453,17.836
06/09/2017,4454,17.8136
07/09/2017,4455,17.6965
08/09/2017,4456,17.7331
11/09/2017,4457,17.6443
12/09/2017,4458,17.781
13/09/2017,4459,17.7836
14/09/2017,4460,17.7278
15/09/2017,4461,17.6857
18/09/2017,4462,17.761
19/09/2017,4463,17.7643
20/09/2017,4464,17.7009
21/09/2017,4465,17.8545
22/09/2017,4466,17.7487
25/09/2017,4467,17.8831
26/09/2017,4468,17.9933
27/09/2017,4469,18.13
28/09/2017,4470,18.1979
29/09/2017,4471,18.159
02/10/2017,4472,18.2337
03/10/2017,4473,18.2113
04/10/2017,4474,18.2282
05/10/2017,4475,18.306
06/10/2017,4476,18.5522
09/10/2017,4477,18.6646
10/10/2017,4478,18.6327
11/10/2017,4479,18.718
12/10/2017,4480,18.7631
13/10/2017,4481,18.9008
16/10/2017,4482,19.0753
17/10/2017,4483,19.0117
18/10/2017,4484,18.8869
19/10/2017,4485,18.8248
20/10/2017,4486,19.008
23/10/2017,4487,19.0489
24/10/2017,4488,19.2009
25/10/2017,4489,19.077
26/10/2017,4490,19.096
27/10/2017,4491,19.1474
30/10/2017,4492,19.2188
31/10/2017,4493,19.1478
01/11/2017,4494,19.1241
03/11/2017,4495,19.185
06/11/2017,4496,19.0814
07/11/2017,4497,19.1349
08/11/2017,4498,19.0718
09/11/2017,4499,19.09
10/11/2017,4500,19.0526
13/11/2017,4501,19.168
14/11/2017,4502,19.1334
15/11/2017,4503,19.2268
16/11/2017,4504,19.1224
17/11/2017,4505,18.9724
21/11/2017,4506,18.8242
22/11/2017,4507,18.74
23/11/2017,4508,18.6041
24/11/2017,4509,18.5379
27/11/2017,4510,18.52
28/11/2017,4511,18.5848
29/11/2017,4512,18.519
30/11/2017,4513,18.6229
01/12/2017,4514,18.6399
04/12/2017,4515,18.642
05/12/2017,4516,18.6958
06/12/2017,4517,18.8897
07/12/2017,4518,18.9315
08/12/2017,4519,18.9445
11/12/2017,4520,18.974
13/12/2017,4521,19.1391
14/12/2017,4522,19.1202
15/12/2017,4523,19.1289
18/12/2017,4524,19.0289
19/12/2017,4525,19.1913
20/12/2017,4526,19.2291
21/12/2017,4527,19.3962
22/12/2017,4528,19.5848
26/12/2017,4529,19.7223
27/12/2017,4530,19.7867
28/12/2017,4531,19.7354
29/12/2017,4532,19.6629
02/01/2018,4533,19.4899
03/01/2018,4534,19.3717
04/01/2018,4535,19.2427
05/01/2018,4536,19.2737
08/01/2018,4537,19.2323
09/01/2018,4538,19.3065
10/01/2018,4539,19.2405
11/01/2018,4540,19.3433
12/01/2018,4541,19.0446
15/01/2018,4542,18.8113
16/01/2018,4543,18.8362
17/01/2018,4544,18.655
18/01/2018,4545,18.6361
19/01/2018,4546,18.5813
22/01/2018,4547,18.7118
23/01/2018,4548,18.798
24/01/2018,4549,18.5178
25/01/2018,4550,18.478
26/01/2018,4551,18.4672
29/01/2018,4552,18.6196
30/01/2018,4553,18.6982
31/01/2018,4554,18.6069
01/02/2018,4555,18.4004
02/02/2018,4556,18.5248
06/02/2018,4557,18.7009
07/02/2018,4558,18.6492
08/02/2018,4559,18.8815
09/02/2018,4560,18.8623
12/02/2018,4561,18.6703
13/02/2018,4562,18.6269
14/02/2018,4563,18.6025
15/02/2018,4564,18.5159
16/02/2018,4565,18.4797
19/02/2018,4566,18.536
20/02/2018,4567,18.6594
21/02/2018,4568,18.6518
22/02/2018,4569,18.6574
23/02/2018,4570,18.5659
26/02/2018,4571,18.6456
27/02/2018,4572,18.7902
28/02/2018,4573,18.8331
01/03/2018,4574,18.861
02/03/2018,4575,18.8909
05/03/2018,4576,18.8838
06/03/2018,4577,18.7246
07/03/2018,4578,18.7922
08/03/2018,4579,18.7148
09/03/2018,4580,18.5812
12/03/2018,4581,18.6199
13/03/2018,4582,18.5604
14/03/2018,4583,18.5854
15/03/2018,4584,18.7023
16/03/2018,4585,18.7216
20/03/2018,4586,18.7614
21/03/2018,4587,18.6001
22/03/2018,4588,18.5078
23/03/2018,4589,18.5364
26/03/2018,4590,18.3268
27/03/2018,4591,18.3445
28/03/2018,4592,18.2709
02/04/2018,4593,18.2967
03/04/2018,4594,18.2044
04/04/2018,4595,18.2244
05/04/2018,4596,18.1081
06/04/2018,4597,18.2888
09/04/2018,4598,18.2753
10/04/2018,4599,18.2882
11/04/2018,4600,18.2018
12/04/2018,4601,18.1353
13/04/2018,4602,18.087
16/04/2018,4603,18.0394
17/04/2018,4604,17.9787
18/04/2018,4605,18.0333
19/04/2018,4606,18.2819
20/04/2018,4607,18.621
23/04/2018,4608,18.8628
24/04/2018,4609,18.8139
25/04/2018,4610,19.053
26/04/2018,4611,18.8644
27/04/2018,4612,18.6847
30/04/2018,4613,18.7878
02/05/2018,4614,19.0943
03/05/2018,4615,19.1223
04/05/2018,4616,19.2017
07/05/2018,4617,19.4232
08/05/2018,4618,19.5781
09/05/2018,4619,19.5387
10/05/2018,4620,19.2989
11/05/2018,4621,19.3539
14/05/2018,4622,19.5214
15/05/2018,4623,19.7854
16/05/2018,4624,19.7094
17/05/2018,4625,19.7033
18/05/2018,4626,19.9319
21/05/2018,4627,19.9054
22/05/2018,4628,19.7528
23/05/2018,4629,19.7661
24/05/2018,4630,19.7048
25/05/2018,4631,19.5608
28/05/2018,4632,19.5915
29/05/2018,4633,19.7499
30/05/2018,4634,19.7322
31/05/2018,4635,19.9759
01/06/2018,4636,19.8662
04/06/2018,4637,19.9934
05/06/2018,4638,20.3863
06/06/2018,4639,20.3129
07/06/2018,4640,20.46
08/06/2018,4641,20.5281
11/06/2018,4642,20.4722
12/06/2018,4643,20.596
13/06/2018,4644,20.6259
14/06/2018,4645,20.6953
15/06/2018,4646,20.716
18/06/2018,4647,20.6968
19/06/2018,4648,20.5531
20/06/2018,4649,20.3937
21/06/2018,4650,20.3689
22/06/2018,4651,20.1264
25/06/2018,4652,20.0908
26/06/2018,4653,19.8754
27/06/2018,4654,20.0553
28/06/2018,4655,19.8633
29/06/2018,4656,19.6912
02/07/2018,4657,20.1453
03/07/2018,4658,19.5974
04/07/2018,4659,19.4284
05/07/2018,4660,19.2513
06/07/2018,4661,19.0719
09/07/2018,4662,19.1563
10/07/2018,4663,19.0559
11/07/2018,4664,18.9632
12/07/2018,4665,18.8241
13/07/2018,4666,18.8854
16/07/2018,4667,18.836
17/07/2018,4668,18.8763
18/07/2018,4669,18.91
19/07/2018,4670,19.079
20/07/2018,4671,19.0694
23/07/2018,4672,19.0761
24/07/2018,4673,18.8506
25/07/2018,4674,18.7709
26/07/2018,4675,18.6234
27/07/2018,4676,18.5515
30/07/2018,4677,18.5413
31/07/2018,4678,18.6457
01/08/2018,4679,18.5899
02/08/2018,4680,18.6349
03/08/2018,4681,18.5725
06/08/2018,4682,18.5433
07/08/2018,4683,18.4631
08/08/2018,4684,18.4542
09/08/2018,4685,18.6511
10/08/2018,4686,18.9273
13/08/2018,4687,19.1801
14/08/2018,4688,18.9973
15/08/2018,4689,19.2339
16/08/2018,4690,19.01
17/08/2018,4691,19.0615
20/08/2018,4692,19.0305
21/08/2018,4693,18.8784
22/08/2018,4694,18.8176
23/08/2018,4695,18.8672
24/08/2018,4696,18.8339
27/08/2018,4697,18.6697
28/08/2018,4698,18.9354
29/08/2018,4699,19.0659
30/08/2018,4700,19.1258
31/08/2018,4701,19.1792
03/09/2018,4702,19.2137
04/09/2018,4703,19.3609
05/09/2018,4704,19.4433
06/09/2018,4705,19.3546
07/09/2018,4706,19.2394
10/09/2018,4707,19.2989
11/09/2018,4708,19.268
12/09/2018,4709,19.0511
13/09/2018,4710,18.8775
14/09/2018,4711,18.8689
17/09/2018,4712,18.8399
18/09/2018,4713,18.7694
19/09/2018,4714,18.7672
20/09/2018,4715,18.8296
21/09/2018,4716,18.8539
24/09/2018,4717,18.8516
25/09/2018,4718,18.987
26/09/2018,4719,18.8986
27/09/2018,4720,18.812
28/09/2018,4721,18.7231
01/10/2018,4722,18.6531
02/10/2018,4723,18.7503
03/10/2018,4724,18.8014
04/10/2018,4725,19.1328
05/10/2018,4726,18.9444
08/10/2018,4727,18.9234
09/10/2018,4728,19
10/10/2018,4729,19.1183
11/10/2018,4730,19.0217
12/10/2018,4731,18.9202
15/10/2018,4732,18.8096
16/10/2018,4733,18.7693
17/10/2018,4734,18.8012
18/10/2018,4735,19.1018
19/10/2018,4736,19.2183
22/10/2018,4737,19.3669
23/10/2018,4738,19.4169
24/10/2018,4739,19.4623
25/10/2018,4740,19.4383
26/10/2018,4741,19.479
29/10/2018,4742,19.8022
30/10/2018,4743,20.0258
31/10/2018,4744,20.3177
01/11/2018,4745,20.1329
05/11/2018,4746,19.9636
06/11/2018,4747,19.8609
07/11/2018,4748,19.8245
08/11/2018,4749,20.0438
09/11/2018,4750,20.3614
12/11/2018,4751,20.3179
13/11/2018,4752,20.5158
14/11/2018,4753,20.3979
15/11/2018,4754,20.3371
16/11/2018,4755,20.155
20/11/2018,4756,20.4123
